id,nodecolor
2997,14
2998,17
2999,17
3000,14
3001,1
3002,14
3003,14
3004,17
3005,1
3006,14
3007,17
3008,14
3009,17
3010,17
3011,17
3012,14
3013,17
3014,17
3015,1
3016,17
3017,17
3018,14
3019,14
3020,14
3021,14
3022,17
3023,1
3024,17
3025,14
3026,1
3027,1
3028,14
3029,17
3030,1
3031,17
3032,17
3033,14
3034,1
3035,14
3036,17
3037,17
3038,17
3039,14
3040,17
3041,1
3042,17
3043,17
3044,14
3045,17
3046,17
3047,17
3048,1
3049,17
3050,17
3051,17
3052,14
3053,1
3054,17
3055,1
3056,17
3057,1
3058,17
3059,17
3060,17
3061,17
3062,17
3063,14
3064,17
3065,1
3066,1
3067,17
3068,17
3069,14
3070,14
3071,17
3072,17
3073,14
3074,1
3075,17
3076,14
3077,14
3078,14
3079,1
3080,17
3081,17
3082,14
3083,17
3084,17
3085,1
3086,1
3087,14
3088,14
3089,17
3090,14
3091,1
3092,17
3093,17
3094,17
3095,17
3096,17
3097,1
3098,14
3099,1
3100,17
3101,14
3102,17
3103,17
3104,14
3105,1
3106,17
3107,17
3108,14
3109,1
3110,17
3111,14
3112,14
3113,17
3114,17
3115,17
3116,17
3117,17
3118,1
3119,14
3120,1
3121,17
3122,17
3123,17
3124,17
3125,14
3126,17
3127,17
3128,17
3129,17
3130,17
3131,17
3132,17
3133,17
3134,14
3135,17
3136,17
3137,14
3138,17
3139,17
3140,17
3141,14
3142,17
3143,1
3144,17
3145,17
3146,17
3147,17
3148,17
3149,17
3150,1
3151,17
3152,17
3153,17
3154,17
3155,14
3156,17
3157,14
3158,17
3159,1
3160,17
3161,14
3162,17
3163,14
3164,17
3165,17
3166,17
3167,17
3168,14
3169,14
3170,17
3171,17
3172,14
3173,17
3174,17
3175,1
3176,17
3177,14
3178,14
3179,14
3180,17
3181,17
3182,17
3183,17
3184,17
3185,1
3186,17
3187,14
3188,14
3189,17
3190,14
3191,17
3192,14
3193,17
3194,17
3195,17
3196,1
3197,14
3198,17
3199,14
3200,17
3201,17
3202,17
3203,17
3204,14
3205,17
3206,17
3207,17
3208,14
3209,17
3210,17
3211,14
3212,14
3213,17
3214,17
3215,14
3216,17
3217,17
3218,17
3219,17
3220,14
3221,1
3222,14
3223,17
3224,14
3225,14
3226,17
3227,1
3228,17
3229,1
3230,17
3231,17
3232,17
3233,1
3234,14
3235,17
3236,17
3237,14
3238,17
3239,1
3240,17
3241,14
3242,14
3243,17
3244,17
3245,14
3246,17
3247,17
3248,17
3249,14
3250,14
3251,1
3252,17
3253,17
3254,14
3255,17
3256,14
3257,14
3258,17
3259,17
3260,14
3261,17
3262,17
3263,17
3264,14
3265,14
3266,17
3267,17
3268,17
3269,17
3270,17
3271,17
3272,17
3273,17
3274,14
3275,14
3276,14
3277,17
3278,17
3279,17
3280,14
3281,17
3282,17
3283,17
3284,17
3285,1
3286,14
3287,17
3288,14
3289,17
3290,14
3291,17
3292,14
3293,17
3294,1
3295,17
3296,14
3297,17
3298,17
3299,17
3300,14
3301,17
3302,1
3303,14
3304,17
3305,17
3306,17
3307,17
3308,14
3309,17
3310,17
3311,17
3312,17
3313,14
3314,14
3315,17
3316,17
3317,17
3318,17
3319,17
3320,17
3321,14
3322,14
3323,17
3324,17
3325,1
3326,17
3327,17
3328,14
3329,17
3330,17
3331,17
3332,14
3333,17
3334,17
3335,14
3336,17
3337,17
3338,14
3339,17
3340,1
3341,17
3342,14
3343,14
3344,17
3345,17
3346,14
3347,14
3348,17
3349,1
3350,17
3351,17
3352,17
3353,17
3354,14
3355,17
3356,17
3357,14
3358,17
3359,17
3360,14
3361,14
3362,17
3363,1
3364,1
3365,1
3366,14
3367,14
3368,17
3369,17
3370,14
3371,17
3372,14
3373,17
3374,17
3375,17
3376,17
3377,17
3378,17
3379,17
3380,14
3381,14
3382,17
3383,17
3384,17
3385,1
3386,14
3387,14
3388,1
3389,17
3390,17
3391,17
3392,17
3393,17
3394,17
3395,17
3396,14
3397,17
3398,14
3399,17
3400,1
3401,17
3402,17
3403,17
3404,14
3405,14
3406,17
3407,14
3408,17
3409,17
3410,17
3411,14
3412,14
3413,14
3414,17
3415,17
3416,14
3417,17
3418,1
3419,17
3420,17
3421,14
3422,14
3423,17
3424,17
3425,17
3426,17
3427,1
3428,17
3429,17
3430,17
3431,17
3432,17
3433,17
3434,1
3435,17
3436,1
3437,17
3438,3
3439,3
3440,17
3441,3
3442,17
3443,17
3444,17
3445,17
3446,17
3447,17
3448,17
3449,3
3450,3
3451,3
3452,17
3453,17
3454,17
3455,17
3456,17
3457,3
3458,17
3459,17
3460,17
3461,17
3462,17
3463,3
3464,17
3465,17
3466,17
3467,17
3468,17
3469,17
3470,17
3471,17
3472,3
3473,17
3474,17
3475,17
3476,3
3477,17
3478,17
3479,17
3480,17
3481,3
3482,17
3483,17
3484,17
3485,17
3486,17
3487,17
3488,17
3489,3
3490,17
3491,17
3492,3
3493,17
3494,17
3495,17
3496,3
3497,17
3498,3
3499,17
3500,17
3501,17
3502,3
3503,17
3504,17
3505,17
3506,17
3507,17
3508,17
3509,17
3510,17
3511,17
3512,17
3513,17
3514,17
3515,3
3516,17
3517,17
3518,3
3519,3
3520,17
3521,17
3522,3
3523,17
3524,17
3525,17
3526,3
3527,17
3528,3
3529,3
3530,17
3531,17
3532,17
3533,17
3534,17
3535,17
3536,17
3537,17
3538,17
3539,17
3540,17
3541,3
3542,17
3543,3
3544,17
3545,17
3546,3
3547,17
3548,17
3549,17
3550,17
3551,17
3552,17
3553,17
3554,17
3555,17
3556,17
3557,17
3558,3
3559,17
3560,3
3561,17
3562,17
3563,17
3564,17
3565,17
3566,17
3567,17
3568,17
3569,17
3570,17
3571,17
3572,17
3573,17
3574,3
3575,17
3576,17
3577,3
3578,3
3579,3
3580,17
3581,17
3582,17
3583,17
3584,17
3585,17
3586,17
3587,3
3588,17
3589,17
3590,17
3591,17
3592,17
3593,17
3594,17
3595,17
3596,17
3597,3
3598,17
3599,17
3600,17
3601,17
3602,17
3603,17
3604,17
3605,3
3606,3
3607,17
3608,17
3609,17
3610,3
3611,17
3612,3
3613,17
3614,17
3615,17
3616,17
3617,17
3618,17
3619,3
3620,17
3621,17
3622,17
3623,17
3624,17
3625,17
3626,3
3627,17
3628,3
3629,17
3630,17
3631,17
3632,17
3633,17
3634,3
3635,17
3636,3
3637,17
3638,17
3639,17
3640,17
3641,3
3642,17
3643,3
3644,17
3645,17
3646,17
3647,17
3648,17
3649,17
3650,17
3651,17
3652,3
3653,17
3654,17
3655,17
3656,17
3657,3
3658,17
3659,17
3660,17
3661,17
3662,17
3663,17
3664,17
3665,17
3666,17
3667,17
3668,3
3669,17
3670,17
3671,3
3672,17
3673,3
3674,17
3675,3
3676,17
3677,17
3678,3
3679,17
3680,17
3681,17
3682,17
3683,17
3684,17
3685,3
3686,17
3687,17
3688,3
3689,17
3690,17
3691,17
3692,17
3693,3
3694,3
3695,17
3696,17
3697,17
3698,3
3699,17
3700,17
3701,17
3702,17
3703,3
3704,17
3705,17
3706,17
3707,17
3708,3
3709,17
3710,17
3711,17
3712,17
3713,17
3714,17
3715,17
3716,17
3717,17
3718,17
3719,17
3720,17
3721,17
3722,3
3723,17
3724,17
3725,17
3726,17
3727,17
3728,17
3729,17
3730,17
3731,3
3732,3
3733,17
3734,17
3735,3
3736,17
3737,17
3738,3
3739,17
3740,17
3741,17
3742,3
3743,17
3744,17
3745,17
3746,17
3747,17
3748,17
3749,17
3750,17
3751,3
3752,17
3753,17
3754,17
3755,17
3756,17
3757,3
3758,17
3759,17
3760,17
3761,17
3762,17
3763,17
3764,17
3765,17
3766,17
3767,17
3768,17
3769,17
3770,17
3771,17
3772,17
3773,17
3774,17
3775,17
3776,17
3777,17
3778,17
3779,17
3780,17
3781,17
3782,17
3783,17
3784,17
3785,17
3786,3
3787,17
3788,17
3789,17
3790,17
3791,3
3792,17
3793,17
3794,17
3795,17
3796,17
3797,17
3798,3
3799,17
3800,17
3801,3
3802,17
3803,17
3804,17
3805,3
3806,17
3807,17
3808,17
3809,17
3810,17
3811,17
3812,17
3813,17
3814,17
3815,17
3816,17
3817,17
3818,17
3819,17
3820,17
3821,17
3822,17
3823,17
3824,17
3825,3
3826,17
3827,17
3828,17
3829,3
3830,17
3831,3
3832,3
3833,17
3834,17
3835,17
3836,17
3837,17
3838,17
3839,3
3840,17
3841,17
3842,3
3843,3
3844,17
3845,17
3846,3
3847,17
3848,17
3849,17
3850,17
3851,17
3852,3
3853,3
3854,17
3855,17
3856,17
3857,17
3858,17
3859,3
3860,17
3861,3
3862,17
3863,17
3864,17
3865,17
3866,17
3867,17
3868,17
3869,17
3870,17
3871,17
3872,17
3873,17
3874,3
3875,17
3876,17
3877,17
3878,3
3879,17
3880,17
3881,17
3882,17
3883,17
3884,17
3885,3
3886,17
3887,3
3888,17
3889,17
3890,3
3891,17
3892,3
3893,17
3894,17
3895,17
3896,17
3897,17
3898,17
3899,17
3900,17
3901,17
3902,17
3903,3
3904,17
3905,17
3906,17
3907,17
3908,17
3909,17
3910,17
3911,17
3912,17
3913,17
3914,3
3915,17
3916,17
3917,17
3918,17
3919,17
3920,17
3921,17
3922,17
3923,17
3924,17
3925,17
3926,17
3927,3
3928,17
3929,17
3930,17
3931,3
3932,17
3933,17
3934,17
3935,17
3936,17
3937,17
3938,17
3939,3
3940,17
3941,17
3942,17
3943,17
3944,3
3945,17
3946,17
3947,17
3948,17
3949,3
3950,17
3951,17
3952,17
3953,17
3954,17
3955,17
3956,17
3957,17
3958,17
3959,17
3960,17
3961,17
3962,17
3963,3
3964,17
3965,17
3966,17
3967,3
3968,17
3969,3
3970,17
3971,17
3972,3
3973,17
3974,17
3975,17
3976,17
3977,17
3978,17
3979,17
3980,17
3981,17
3982,17
3983,17
3984,17
3985,17
3986,17
3987,17
3988,17
3989,17
3990,17
3991,17
3992,17
3993,17
3994,17
3995,17
3996,17
3997,17
3998,17
3999,17
4000,17
4001,17
4002,17
4003,17
4004,17
4005,17
4006,17
4007,17
4008,17
4009,17
4010,17
4011,17
4012,17
4013,17
4014,17
4015,17
4016,17
4017,17
4018,17
4019,17
4020,17
4021,17
4022,17
4023,17
4024,17
4025,17
4026,17
4027,17
4028,17
4029,17
4030,17
4031,17
4032,17
4033,17
4034,17
4035,17
4036,17
4037,17
4038,17
4039,17
